ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2450945,18919,2450982,8419,35692,452928,1811,48647,19010,1843359,2849,21685,55,25,18,3,215,80,30,91.66,210.81,8.43,6071.40,252.90,2749.80,6324.30,10.11,0.00,2466.30,252.90,263.01,2719.20,2729.31,-2496.90
2450945,18919,2451001,11504,35692,452928,1811,48647,19010,1843359,2849,21685,32,14,9,5,258,80,3,41.78,98.18,52.03,138.45,156.09,125.34,294.54,2.34,39.02,55.95,117.07,119.41,173.02,175.36,-8.27
2450945,18919,2450966,8362,35692,452928,1811,48647,19010,1843359,2849,21685,37,13,5,5,128,80,76,1.01,1.23,0.25,74.48,19.00,76.76,93.48,0.76,0.00,46.36,19.00,19.76,65.36,66.12,-57.76
2450945,18919,2450973,17227,35692,452928,1811,48647,19010,1843359,2849,21685,58,28,13,3,203,80,14,13.25,34.45,16.88,245.98,236.32,185.50,482.30,18.90,0.00,67.48,236.32,255.22,303.80,322.70,50.82
2451499,69985,2451532,14104,99295,784813,5531,20202,23185,261525,5556,26274,1,1,1,3,218,81,55,48.37,92.38,9.23,4573.25,507.65,2660.35,5080.90,34.11,20.30,0.00,487.35,521.46,487.35,521.46,-2173.00
2451499,69985,2451512,17002,99295,784813,5531,20202,23185,261525,5556,26274,7,14,5,2,126,81,100,76.39,176.46,155.28,2118.00,15528.00,7639.00,17646.00,621.12,0.00,2470.00,15528.00,16149.12,17998.00,18619.12,7889.00
2451499,69985,2451529,4855,99295,784813,5531,20202,23185,261525,5556,26274,8,4,11,2,170,81,31,29.79,51.23,32.27,587.76,1000.37,923.49,1588.13,70.02,0.00,476.16,1000.37,1070.39,1476.53,1546.55,76.88
2451499,69985,2451506,4369,99295,784813,5531,20202,23185,261525,5556,26274,4,7,18,4,60,81,59,88.07,226.33,43.00,10816.47,2537.00,5196.13,13353.47,0.00,0.00,2269.73,2537.00,2537.00,4806.73,4806.73,-2659.13
2451499,69985,2451549,16040,99295,784813,5531,20202,23185,261525,5556,26274,34,4,18,5,115,81,36,42.03,82.37,7.41,2698.56,266.76,1513.08,2965.32,18.67,0.00,504.00,266.76,285.43,770.76,789.43,-1246.32
2451499,69985,2451523,17599,99295,784813,5531,20202,23185,261525,5556,26274,50,14,20,5,277,81,7,48.19,143.60,63.18,562.94,442.26,337.33,1005.20,13.26,0.00,60.27,442.26,455.52,502.53,515.79,104.93
2451499,69985,2451603,10174,99295,784813,5531,20202,23185,261525,5556,26274,19,2,14,1,151,81,56,67.76,84.02,21.84,3482.08,1223.04,3794.56,4705.12,97.84,0.00,1505.28,1223.04,1320.88,2728.32,2826.16,-2571.52
2451499,69985,2451519,16180,99295,784813,5531,20202,23185,261525,5556,26274,44,28,17,4,111,81,8,32.81,95.80,45.98,398.56,367.84,262.48,766.40,22.07,0.00,383.20,367.84,389.91,751.04,773.11,105.36
2451499,69985,2451547,10978,99295,784813,5531,20202,23185,261525,5556,26274,16,22,5,3,28,81,22,6.87,12.84,1.54,248.60,33.88,151.14,282.48,1.01,0.00,104.50,33.88,34.89,138.38,139.39,-117.26
2451499,69985,2451588,10832,99295,784813,5531,20202,23185,261525,5556,26274,25,1,6,4,272,81,71,61.18,115.63,35.84,5665.09,2544.64,4343.78,8209.73,0.00,0.00,1231.14,2544.64,2544.64,3775.78,3775.78,-1799.14
2451499,69985,2451505,10066,99295,784813,5531,20202,23185,261525,5556,26274,10,19,17,4,181,81,62,22.20,48.84,33.21,969.06,2059.02,1376.40,3028.08,0.00,0.00,1392.52,2059.02,2059.02,3451.54,3451.54,682.62
2451499,69985,2451543,2539,99295,784813,5531,20202,23185,261525,5556,26274,55,13,6,5,34,81,18,28.74,57.76,46.78,197.64,842.04,517.32,1039.68,16.84,0.00,72.72,842.04,858.88,914.76,931.60,324.72
2451499,69985,2451572,17101,99295,784813,5531,20202,23185,261525,5556,26274,37,16,12,2,182,81,71,32.15,86.16,18.95,4771.91,1345.45,2282.65,6117.36,107.63,0.00,672.37,1345.45,1453.08,2017.82,2125.45,-937.20
2451499,69985,2451547,15265,99295,784813,5531,20202,23185,261525,5556,26274,14,19,12,4,129,81,97,82.95,181.66,167.12,1410.38,16210.64,8046.15,17621.02,1296.85,0.00,1584.98,16210.64,17507.49,17795.62,19092.47,8164.49
2452050,48249,2452132,11503,55611,301065,119,31126,37013,61520,2288,9695,1,13,13,2,168,82,84,75.43,136.52,135.15,115.08,11352.60,6336.12,11467.68,234.99,8741.50,1031.52,2611.10,2846.09,3642.62,3877.61,-3725.02
2452050,48249,2452147,5983,55611,301065,119,31126,37013,61520,2288,9695,35,11,17,3,39,82,75,88.75,118.03,86.16,2390.25,6462.00,6656.25,8852.25,323.10,0.00,3275.25,6462.00,6785.10,9737.25,10060.35,-194.25
2452050,48249,2452136,4559,55611,301065,119,31126,37013,61520,2288,9695,29,17,10,1,155,82,62,79.36,161.10,16.11,8989.38,998.82,4920.32,9988.20,59.92,0.00,2396.92,998.82,1058.74,3395.74,3455.66,-3921.50
2452050,48249,2452067,2393,55611,301065,119,31126,37013,61520,2288,9695,11,17,9,2,272,82,4,21.44,41.80,3.76,152.16,15.04,85.76,167.20,0.67,1.50,15.04,13.54,14.21,28.58,29.25,-72.22
2452050,48249,2452132,10725,55611,301065,119,31126,37013,61520,2288,9695,51,1,16,1,136,82,55,29.56,54.09,48.68,297.55,2677.40,1625.80,2974.95,26.77,0.00,178.20,2677.40,2704.17,2855.60,2882.37,1051.60
2452050,48249,2452161,14371,55611,301065,119,31126,37013,61520,2288,9695,55,3,9,1,233,82,71,11.34,30.16,25.33,342.93,1798.43,805.14,2141.36,143.87,0.00,770.35,1798.43,1942.30,2568.78,2712.65,993.29
2452050,48249,2452156,2003,55611,301065,119,31126,37013,61520,2288,9695,13,13,7,4,44,82,87,70.32,82.27,76.51,501.12,6656.37,6117.84,7157.49,532.50,0.00,286.23,6656.37,7188.87,6942.60,7475.10,538.53
2452050,48249,2452075,17851,55611,301065,119,31126,37013,61520,2288,9695,33,19,6,4,65,82,96,43.73,98.82,70.16,2751.36,6735.36,4198.08,9486.72,67.35,0.00,284.16,6735.36,6802.71,7019.52,7086.87,2537.28
2452050,48249,2452085,6651,55611,301065,119,31126,37013,61520,2288,9695,17,9,1,2,83,82,21,17.57,18.97,8.91,211.26,187.11,368.97,398.37,3.74,0.00,159.18,187.11,190.85,346.29,350.03,-181.86
2452050,48249,2452121,3715,55611,301065,119,31126,37013,61520,2288,9695,33,7,1,3,85,82,52,30.23,44.43,21.32,1201.72,1108.64,1571.96,2310.36,0.00,0.00,530.92,1108.64,1108.64,1639.56,1639.56,-463.32
2452050,48249,2452079,13589,55611,301065,119,31126,37013,61520,2288,9695,3,5,7,3,299,82,61,50.15,117.85,56.56,3738.69,3450.16,3059.15,7188.85,310.51,0.00,1725.08,3450.16,3760.67,5175.24,5485.75,391.01
2452339,12892,2452404,14904,2983,359033,683,37533,64757,1356958,4530,580,21,30,16,2,18,83,43,54.51,104.11,5.20,4253.13,223.60,2343.93,4476.73,0.00,0.00,402.48,223.60,223.60,626.08,626.08,-2120.33
2452339,12892,2452342,15805,2983,359033,683,37533,64757,1356958,4530,580,1,1,11,3,98,83,25,34.43,40.62,9.74,772.00,243.50,860.75,1015.50,19.48,0.00,111.50,243.50,262.98,355.00,374.48,-617.25
2452339,12892,2452430,12426,2983,359033,683,37533,64757,1356958,4530,580,36,7,17,3,269,83,54,56.58,92.22,9.22,4482.00,497.88,3055.32,4979.88,5.92,413.24,547.56,84.64,90.56,632.20,638.12,-2970.68
2452339,12892,2452428,6852,2983,359033,683,37533,64757,1356958,4530,580,55,9,9,3,70,83,54,84.72,166.05,146.12,1076.22,7890.48,4574.88,8966.70,0.00,0.00,3945.24,7890.48,7890.48,11835.72,11835.72,3315.60
2452339,12892,2452396,6093,2983,359033,683,37533,64757,1356958,4530,580,25,7,15,1,60,83,36,8.38,16.34,1.63,529.56,58.68,301.68,588.24,1.17,0.00,182.16,58.68,59.85,240.84,242.01,-243.00
2452339,12892,2452450,4315,2983,359033,683,37533,64757,1356958,4530,580,42,18,20,3,26,83,73,18.35,40.18,29.33,792.05,2141.09,1339.55,2933.14,85.64,0.00,1289.91,2141.09,2226.73,3431.00,3516.64,801.54
2452339,12892,2452391,5802,2983,359033,683,37533,64757,1356958,4530,580,7,1,5,4,186,83,97,49.55,111.98,6.71,10211.19,650.87,4806.35,10862.06,52.06,0.00,2280.47,650.87,702.93,2931.34,2983.40,-4155.48
2452339,12892,2452422,9583,2983,359033,683,37533,64757,1356958,4530,580,1,15,2,4,216,83,46,85.54,205.29,192.97,566.72,8876.62,3934.84,9443.34,56.81,8166.49,2455.02,710.13,766.94,3165.15,3221.96,-3224.71
2452339,12892,2452412,11775,2983,359033,683,37533,64757,1356958,4530,580,39,9,20,5,110,83,71,67.93,91.70,79.77,847.03,5663.67,4823.03,6510.70,0.00,0.00,1366.75,5663.67,5663.67,7030.42,7030.42,840.64
2452339,12892,2452445,17749,2983,359033,683,37533,64757,1356958,4530,580,49,1,10,1,252,83,58,72.32,90.40,5.42,4928.84,314.36,4194.56,5243.20,0.00,216.90,733.70,97.46,97.46,831.16,831.16,-4097.10
2452339,12892,2452411,1311,2983,359033,683,37533,64757,1356958,4530,580,43,15,17,3,289,83,82,86.28,258.84,10.35,20376.18,848.70,7074.96,21224.88,0.00,0.00,2546.92,848.70,848.70,3395.62,3395.62,-6226.26
2452339,12892,2452374,10374,2983,359033,683,37533,64757,1356958,4530,580,60,24,17,4,191,83,68,47.61,111.40,83.55,1893.80,5681.40,3237.48,7575.20,454.51,0.00,757.52,5681.40,6135.91,6438.92,6893.43,2443.92
2452339,12892,2452382,4753,2983,359033,683,37533,64757,1356958,4530,580,43,13,15,5,255,83,60,7.96,15.44,11.42,241.20,685.20,477.60,926.40,0.00,0.00,259.20,685.20,685.20,944.40,944.40,207.60
2452339,12892,2452453,9564,2983,359033,683,37533,64757,1356958,4530,580,39,12,12,3,204,83,25,24.87,51.97,42.61,234.00,1065.25,621.75,1299.25,95.87,0.00,38.75,1065.25,1161.12,1104.00,1199.87,443.50
2451121,45872,2451129,10498,36671,1428748,25,3702,22184,1122252,5580,10057,52,10,12,3,227,84,85,49.82,93.16,19.56,6256.00,1662.60,4234.70,7918.60,83.13,0.00,3959.30,1662.60,1745.73,5621.90,5705.03,-2572.10
2451121,45872,2451233,13384,36671,1428748,25,3702,22184,1122252,5580,10057,22,20,20,4,218,84,50,24.08,58.51,18.13,2019.00,906.50,1204.00,2925.50,63.45,0.00,1023.50,906.50,969.95,1930.00,1993.45,-297.50
2451121,45872,2451239,5200,36671,1428748,25,3702,22184,1122252,5580,10057,1,2,16,2,118,84,31,90.76,258.66,82.77,5452.59,2565.87,2813.56,8018.46,101.60,25.65,2405.29,2540.22,2641.82,4945.51,5047.11,-273.34
2451121,45872,2451137,5443,36671,1428748,25,3702,22184,1122252,5580,10057,19,8,10,2,117,84,24,40.12,52.95,48.18,114.48,1156.32,962.88,1270.80,46.25,0.00,152.40,1156.32,1202.57,1308.72,1354.97,193.44
2451121,45872,2451240,17638,36671,1428748,25,3702,22184,1122252,5580,10057,40,13,20,1,129,84,60,30.58,78.28,33.66,2677.20,2019.60,1834.80,4696.80,161.56,0.00,281.40,2019.60,2181.16,2301.00,2462.56,184.80
2451121,45872,2451122,8791,36671,1428748,25,3702,22184,1122252,5580,10057,14,22,19,1,93,84,94,55.83,122.26,61.13,5746.22,5746.22,5248.02,11492.44,459.69,0.00,1493.66,5746.22,6205.91,7239.88,7699.57,498.20
2451121,45872,2451163,13981,36671,1428748,25,3702,22184,1122252,5580,10057,38,28,10,2,277,84,98,29.69,35.33,25.08,1004.50,2457.84,2909.62,3462.34,49.15,0.00,830.06,2457.84,2506.99,3287.90,3337.05,-451.78
2451121,45872,2451188,16586,36671,1428748,25,3702,22184,1122252,5580,10057,55,20,7,3,156,84,37,17.19,27.84,14.75,484.33,545.75,636.03,1030.08,5.45,0.00,185.37,545.75,551.20,731.12,736.57,-90.28
2451121,45872,2451234,10358,36671,1428748,25,3702,22184,1122252,5580,10057,50,20,3,5,17,84,93,31.26,34.07,32.02,190.65,2977.86,2907.18,3168.51,59.55,0.00,728.19,2977.86,3037.41,3706.05,3765.60,70.68
2451121,45872,2451234,4436,36671,1428748,25,3702,22184,1122252,5580,10057,2,19,5,3,78,84,61,10.28,28.98,8.40,1255.38,512.40,627.08,1767.78,25.82,143.47,300.12,368.93,394.75,669.05,694.87,-258.15
2451121,45872,2451234,3698,36671,1428748,25,3702,22184,1122252,5580,10057,20,26,20,1,249,84,29,26.12,39.18,12.14,784.16,352.06,757.48,1136.22,17.60,0.00,420.21,352.06,369.66,772.27,789.87,-405.42
2452497,65461,2452533,3763,96461,1344599,737,5275,76678,1083332,6889,17027,27,25,15,4,266,85,27,54.20,115.98,92.78,626.40,2505.06,1463.40,3131.46,40.58,1828.69,406.89,676.37,716.95,1083.26,1123.84,-787.03
2452497,65461,2452557,2407,96461,1344599,737,5275,76678,1083332,6889,17027,60,30,20,5,180,85,29,15.04,29.92,15.55,416.73,450.95,436.16,867.68,31.56,0.00,407.74,450.95,482.51,858.69,890.25,14.79
2452497,65461,2452502,6225,96461,1344599,737,5275,76678,1083332,6889,17027,3,1,20,4,208,85,33,90.72,192.32,151.93,1332.87,5013.69,2993.76,6346.56,0.00,0.00,2855.82,5013.69,5013.69,7869.51,7869.51,2019.93
2452497,65461,2452558,6987,96461,1344599,737,5275,76678,1083332,6889,17027,9,19,15,5,62,85,91,3.87,7.23,4.04,290.29,367.64,352.17,657.93,33.08,0.00,203.84,367.64,400.72,571.48,604.56,15.47
2452497,65461,2452541,11436,96461,1344599,737,5275,76678,1083332,6889,17027,42,24,3,4,262,85,26,65.75,75.61,51.41,629.20,1336.66,1709.50,1965.86,80.19,0.00,963.04,1336.66,1416.85,2299.70,2379.89,-372.84
2452497,65461,2452510,7419,96461,1344599,737,5275,76678,1083332,6889,17027,36,18,7,3,26,85,9,70.40,119.68,119.68,0.00,1077.12,633.60,1077.12,64.62,0.00,387.72,1077.12,1141.74,1464.84,1529.46,443.52
2452497,65461,2452546,9234,96461,1344599,737,5275,76678,1083332,6889,17027,9,21,20,1,52,85,76,23.72,36.29,29.75,497.04,2261.00,1802.72,2758.04,158.27,0.00,1241.08,2261.00,2419.27,3502.08,3660.35,458.28
2452497,65461,2452522,13327,96461,1344599,737,5275,76678,1083332,6889,17027,24,7,16,3,130,85,57,62.93,173.68,145.89,1584.03,8315.73,3587.01,9899.76,131.38,1746.30,4850.70,6569.43,6700.81,11420.13,11551.51,2982.42
2452497,65461,2452565,5881,96461,1344599,737,5275,76678,1083332,6889,17027,25,21,9,5,208,85,35,85.68,231.33,106.41,4372.20,3724.35,2998.80,8096.55,37.24,0.00,1052.45,3724.35,3761.59,4776.80,4814.04,725.55
2452497,65461,2452504,3465,96461,1344599,737,5275,76678,1083332,6889,17027,15,18,20,3,109,85,7,16.15,44.41,18.20,183.47,127.40,113.05,310.87,10.19,0.00,6.16,127.40,137.59,133.56,143.75,14.35
2452497,65461,2452504,7290,96461,1344599,737,5275,76678,1083332,6889,17027,60,24,17,4,11,85,69,98.55,111.36,16.70,6531.54,1152.30,6799.95,7683.84,11.52,0.00,2151.42,1152.30,1163.82,3303.72,3315.24,-5647.65
2452497,65461,2452534,9801,96461,1344599,737,5275,76678,1083332,6889,17027,13,19,13,1,19,85,58,78.73,187.37,67.45,6955.36,3912.10,4566.34,10867.46,195.60,0.00,3477.10,3912.10,4107.70,7389.20,7584.80,-654.24
2452497,65461,2452507,7959,96461,1344599,737,5275,76678,1083332,6889,17027,21,7,10,1,149,85,45,35.10,74.06,46.65,1233.45,2099.25,1579.50,3332.70,0.00,1196.57,1133.10,902.68,902.68,2035.78,2035.78,-676.82
2452497,65461,2452581,4401,96461,1344599,737,5275,76678,1083332,6889,17027,7,30,19,3,237,85,53,75.46,141.11,118.53,1196.74,6282.09,3999.38,7478.83,56.53,4397.46,3514.96,1884.63,1941.16,5399.59,5456.12,-2114.75
2451408,62038,2451502,3448,21094,1129773,5299,42378,21094,1129773,5299,42378,55,14,8,5,285,86,25,72.25,137.99,91.07,1173.00,2276.75,1806.25,3449.75,85.37,569.18,1724.75,1707.57,1792.94,3432.32,3517.69,-98.68
2451408,62038,2451491,15367,21094,1129773,5299,42378,21094,1129773,5299,42378,55,13,13,2,108,86,29,83.60,181.41,14.51,4840.10,420.79,2424.40,5260.89,37.87,0.00,1052.12,420.79,458.66,1472.91,1510.78,-2003.61
2451408,62038,2451525,16273,21094,1129773,5299,42378,21094,1129773,5299,42378,52,16,1,3,15,86,98,16.66,17.65,3.53,1383.76,345.94,1632.68,1729.70,0.00,0.00,414.54,345.94,345.94,760.48,760.48,-1286.74
2451408,62038,2451427,3241,21094,1129773,5299,42378,21094,1129773,5299,42378,58,2,4,1,248,86,4,79.84,216.36,205.54,43.28,822.16,319.36,865.44,49.32,0.00,86.52,822.16,871.48,908.68,958.00,502.80
2451408,62038,2451502,8605,21094,1129773,5299,42378,21094,1129773,5299,42378,38,1,9,2,25,86,86,83.21,232.15,71.96,13776.34,6188.56,7156.06,19964.90,183.80,4146.33,6587.60,2042.23,2226.03,8629.83,8813.63,-5113.83
2451408,62038,2451461,3092,21094,1129773,5299,42378,21094,1129773,5299,42378,43,22,12,5,185,86,41,80.96,235.59,179.04,2318.55,7340.64,3319.36,9659.19,293.62,0.00,4443.17,7340.64,7634.26,11783.81,12077.43,4021.28
2451408,62038,2451443,8834,21094,1129773,5299,42378,21094,1129773,5299,42378,43,14,14,5,116,86,53,56.87,79.04,32.40,2471.92,1717.20,3014.11,4189.12,137.37,0.00,1633.46,1717.20,1854.57,3350.66,3488.03,-1296.91
2451408,62038,2451466,17228,21094,1129773,5299,42378,21094,1129773,5299,42378,10,26,5,3,234,86,76,37.99,94.59,33.10,4673.24,2515.60,2887.24,7188.84,50.31,0.00,430.92,2515.60,2565.91,2946.52,2996.83,-371.64
2451408,62038,2451477,9988,21094,1129773,5299,42378,21094,1129773,5299,42378,55,20,4,5,163,86,30,90.13,228.93,169.40,1785.90,5082.00,2703.90,6867.90,204.29,1677.06,3090.30,3404.94,3609.23,6495.24,6699.53,701.04
2451408,62038,2451453,16633,21094,1129773,5299,42378,21094,1129773,5299,42378,40,14,15,2,239,86,92,29.54,76.50,35.95,3730.60,3307.40,2717.68,7038.00,297.66,0.00,1336.76,3307.40,3605.06,4644.16,4941.82,589.72
2451408,62038,2451497,16057,21094,1129773,5299,42378,21094,1129773,5299,42378,1,4,2,4,293,86,33,76.59,229.77,156.24,2426.49,5155.92,2527.47,7582.41,257.79,0.00,1743.72,5155.92,5413.71,6899.64,7157.43,2628.45
2451408,62038,2451437,13754,21094,1129773,5299,42378,21094,1129773,5299,42378,20,10,1,4,104,86,19,73.94,158.23,129.74,541.31,2465.06,1404.86,3006.37,98.60,0.00,691.41,2465.06,2563.66,3156.47,3255.07,1060.20
2451408,62038,2451436,14476,21094,1129773,5299,42378,21094,1129773,5299,42378,13,13,20,5,30,86,71,5.85,10.53,10.10,30.53,717.10,415.35,747.63,50.19,0.00,246.37,717.10,767.29,963.47,1013.66,301.75
2452050,17840,2452089,927,49208,175411,6414,25017,84577,1855388,1626,43076,57,19,11,2,283,87,46,42.65,46.48,42.29,192.74,1945.34,1961.90,2138.08,77.81,0.00,277.84,1945.34,2023.15,2223.18,2300.99,-16.56
2452050,17840,2452120,8415,49208,175411,6414,25017,84577,1855388,1626,43076,25,27,15,1,257,87,11,43.07,80.11,13.61,731.50,149.71,473.77,881.21,0.00,0.00,255.53,149.71,149.71,405.24,405.24,-324.06
2452050,17840,2452147,12727,49208,175411,6414,25017,84577,1855388,1626,43076,35,23,9,1,220,87,52,89.77,266.61,218.62,2495.48,11368.24,4668.04,13863.72,0.00,6366.21,6377.28,5002.03,5002.03,11379.31,11379.31,333.99
2452050,17840,2452153,2453,49208,175411,6414,25017,84577,1855388,1626,43076,53,17,8,5,52,87,92,75.61,124.00,58.28,6046.24,5361.76,6956.12,11408.00,53.61,0.00,4791.36,5361.76,5415.37,10153.12,10206.73,-1594.36
2452050,17840,2452125,11585,49208,175411,6414,25017,84577,1855388,1626,43076,29,5,11,4,177,87,16,87.55,229.38,135.33,1504.80,2165.28,1400.80,3670.08,108.26,0.00,403.68,2165.28,2273.54,2568.96,2677.22,764.48
2452050,17840,2452097,15117,49208,175411,6414,25017,84577,1855388,1626,43076,29,29,15,2,142,87,61,91.13,236.93,144.52,5637.01,8815.72,5558.93,14452.73,88.15,0.00,4624.41,8815.72,8903.87,13440.13,13528.28,3256.79
2452050,17840,2452154,7105,49208,175411,6414,25017,84577,1855388,1626,43076,31,7,5,3,44,87,78,86.00,253.70,81.18,13456.56,6332.04,6708.00,19788.60,379.92,0.00,1978.86,6332.04,6711.96,8310.90,8690.82,-375.96
2452050,17840,2452138,3059,49208,175411,6414,25017,84577,1855388,1626,43076,25,5,6,1,19,87,30,42.68,84.93,23.78,1834.50,713.40,1280.40,2547.90,6.06,592.12,942.60,121.28,127.34,1063.88,1069.94,-1159.12
2452050,17840,2452066,13933,49208,175411,6414,25017,84577,1855388,1626,43076,39,13,14,1,118,87,89,91.71,104.54,22.99,7257.95,2046.11,8162.19,9304.06,102.30,0.00,1953.55,2046.11,2148.41,3999.66,4101.96,-6116.08
2452050,17840,2452074,13271,49208,175411,6414,25017,84577,1855388,1626,43076,23,3,19,4,46,87,63,72.87,197.47,195.49,124.74,12315.87,4590.81,12440.61,0.00,2955.80,1741.32,9360.07,9360.07,11101.39,11101.39,4769.26
2452050,17840,2452072,3371,49208,175411,6414,25017,84577,1855388,1626,43076,5,3,11,2,96,87,11,94.40,221.84,179.69,463.65,1976.59,1038.40,2440.24,28.46,553.44,365.97,1423.15,1451.61,1789.12,1817.58,384.75
2452050,17840,2452122,9725,49208,175411,6414,25017,84577,1855388,1626,43076,13,5,6,2,95,87,27,69.30,120.58,13.26,2897.64,358.02,1871.10,3255.66,21.48,0.00,911.52,358.02,379.50,1269.54,1291.02,-1513.08
2452050,17840,2452103,745,49208,175411,6414,25017,84577,1855388,1626,43076,13,9,6,2,8,87,67,61.18,176.81,104.31,4857.50,6988.77,4099.06,11846.27,628.98,0.00,1065.97,6988.77,7617.75,8054.74,8683.72,2889.71
2452050,17840,2452070,31,49208,175411,6414,25017,84577,1855388,1626,43076,13,3,7,2,197,87,53,65.33,163.32,97.99,3462.49,5193.47,3462.49,8655.96,207.73,0.00,2510.08,5193.47,5401.20,7703.55,7911.28,1730.98
2451375,59503,2451468,9092,74942,1114698,854,36610,76788,822852,3078,18834,50,20,6,1,266,88,54,94.76,276.69,146.64,7022.70,7918.56,5117.04,14941.26,0.00,0.00,5378.40,7918.56,7918.56,13296.96,13296.96,2801.52
2451375,59503,2451407,14851,74942,1114698,854,36610,76788,822852,3078,18834,34,8,19,3,167,88,4,21.28,35.32,27.54,31.12,110.16,85.12,141.28,8.81,0.00,66.40,110.16,118.97,176.56,185.37,25.04
2451375,59503,2451400,373,74942,1114698,854,36610,76788,822852,3078,18834,4,7,5,3,164,88,89,6.60,10.95,6.35,409.40,565.15,587.40,974.55,45.21,0.00,136.17,565.15,610.36,701.32,746.53,-22.25
2451375,59503,2451401,6680,74942,1114698,854,36610,76788,822852,3078,18834,49,10,17,1,92,88,1,93.73,269.00,166.78,102.22,166.78,93.73,269.00,6.67,0.00,26.90,166.78,173.45,193.68,200.35,73.05
2451375,59503,2451418,16792,74942,1114698,854,36610,76788,822852,3078,18834,20,2,3,1,222,88,93,42.11,82.53,48.69,3147.12,4528.17,3916.23,7675.29,181.12,0.00,3837.18,4528.17,4709.29,8365.35,8546.47,611.94
2451375,59503,2451395,12230,74942,1114698,854,36610,76788,822852,3078,18834,55,26,7,3,39,88,3,38.33,110.00,23.10,260.70,69.30,114.99,330.00,2.07,0.00,102.30,69.30,71.37,171.60,173.67,-45.69
2451375,59503,2451485,7939,74942,1114698,854,36610,76788,822852,3078,18834,32,13,4,4,284,88,71,17.52,26.63,5.59,1493.84,396.89,1243.92,1890.73,35.72,0.00,510.49,396.89,432.61,907.38,943.10,-847.03
2451375,59503,2451462,692,74942,1114698,854,36610,76788,822852,3078,18834,55,16,3,2,51,88,6,62.28,66.63,18.65,287.88,111.90,373.68,399.78,5.59,0.00,119.88,111.90,117.49,231.78,237.37,-261.78
2451375,59503,2451490,16327,74942,1114698,854,36610,76788,822852,3078,18834,13,19,20,3,93,88,66,40.39,64.22,37.88,1738.44,2500.08,2665.74,4238.52,150.00,0.00,1143.78,2500.08,2650.08,3643.86,3793.86,-165.66
2451375,59503,2451459,871,74942,1114698,854,36610,76788,822852,3078,18834,14,8,2,4,93,88,56,24.16,55.08,31.94,1295.84,1788.64,1352.96,3084.48,16.63,125.20,554.96,1663.44,1680.07,2218.40,2235.03,310.48
2451375,59503,2451457,9541,74942,1114698,854,36610,76788,822852,3078,18834,22,8,18,1,44,88,82,62.62,120.85,93.05,2279.60,7630.10,5134.84,9909.70,534.10,0.00,594.50,7630.10,8164.20,8224.60,8758.70,2495.26
2451513,55518,2451541,17686,91083,39218,4953,48288,47292,749108,5493,41228,44,26,18,4,123,89,47,90.20,207.46,188.78,877.96,8872.66,4239.40,9750.62,377.97,2573.07,4582.50,6299.59,6677.56,10882.09,11260.06,2060.19
2451513,55518,2451530,9146,91083,39218,4953,48288,47292,749108,5493,41228,1,7,7,5,193,89,57,59.85,96.95,22.29,4255.62,1270.53,3411.45,5526.15,76.23,0.00,2265.18,1270.53,1346.76,3535.71,3611.94,-2140.92
2451513,55518,2451523,2116,91083,39218,4953,48288,47292,749108,5493,41228,32,16,4,4,114,89,11,3.04,7.90,4.10,41.80,45.10,33.44,86.90,2.70,0.00,41.69,45.10,47.80,86.79,89.49,11.66
2451513,55518,2451515,6578,91083,39218,4953,48288,47292,749108,5493,41228,58,13,17,2,284,89,55,29.43,36.78,3.31,1840.85,182.05,1618.65,2022.90,1.82,0.00,485.10,182.05,183.87,667.15,668.97,-1436.60
